Region,SiteCode,SiteName,SiteLat,SiteLong,maxDHW,maxSSTA,Mean_SST_cl,SD_SST_cl,Jan_SST_cl,Feb_SST_cl,Mar_SST_cl,Apr_SST_cl,May_SST_cl,Jun_SST_cl,Jul_SST_cl,Aug_SST_cl,Sep_SST_cl,Oct_SST_cl,Nov_SST_cl,Dec_SST_cl
NW,NWS71,Mermaid S bommie,-17.15365,119.6311,7.049999842,2.709999939,27.77010806,1.627083391,29.25762367,29.15796661,29.75576591,29.7155056,28.44911575,27.29968643,25.82831573,25.19079781,25.67207909,26.65024185,27.79188347,28.47231483
NW,NWS72,Mermaid Reef Lagoon Dragon,-17.0754,119.64617,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS73,Mermaid channel mid bank,-17.06644,119.64167,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS74,Mermaid Lagoon Reef Dragon Escape,-17.06983,119.643667,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS75,Mermaid west lagoon,-17.08687,119.6148,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS76,Mermaid central bommie,-17.11469,119.63474,7.209999839,2.779999938,27.78543727,1.618182504,29.26217842,29.16080284,29.754179,29.72302818,28.46634293,27.31476593,25.84707451,25.21917725,25.69924164,26.67796326,27.8125515,28.48794174
NW,NWS77,Mermaid Reef Cod Hole,-17.06202,119.64815,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS78,Mermaid channel bommies,-17.0666,119.64027,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS79,Mermaid dropoff 1.2,-17.0721,119.6533,7.61999983,2.829999937,27.81275129,1.612100458,29.28214455,29.18594742,29.76688004,29.73946953,28.49220657,27.34134102,25.86375809,25.25850296,25.73433876,26.72276306,27.84856987,28.51709366
NW,NWS8,Hibernia Lagoon South,-11.97908,123.36079,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,7.61999983,2.829999937,27.81275129,1.612100458,29.28214455,29.18594742,29.76688004,29.73946953,28.49220657,27.34134102,25.86375809,25.25850296,25.73433876,26.72276306,27.84856987,28.51709366
NW,NWS81,Mermaid North M1,-17.02767,119.61792,7.879999824,2.819999937,27.81783597,1.60163414,29.27270508,29.17978477,29.75001907,29.74239922,28.504076,27.34894371,25.88847733,25.27120399,25.75448227,26.735569,27.85570145,28.51066971
NW,NWS82,Mermaid west dropoff M4,-17.0762,119.5962,7.509999832,2.719999939,27.7917366,1.607250576,29.25322914,29.15426254,29.73923492,29.72665405,28.47852707,27.32417107,25.87330246,25.23509026,25.72232819,26.68908119,27.82005882,28.48489952
NW,NWS83,Clerke North C1B,-17.24607,119.35201,7.359999835,2.759999938,27.70641931,1.622233168,29.17799377,29.11086845,29.67843437,29.68066597,28.38936615,27.24142265,25.82154846,25.13340759,25.6271801,26.52716064,27.70885468,28.38012886
NW,NWS84,Clerke North Point,-17.24612,119.34713,6.999999844,2.779999938,27.70120049,1.620297508,29.16712761,29.11183167,29.66803169,29.68140221,28.38533211,27.23676682,25.82666588,25.13288879,25.62868309,26.51088715,27.69686127,28.36792755
NW,NWS85,Clerke Reef - Far too early,-17.24607,119.35201,7.359999835,2.759999938,27.70641931,1.622233168,29.17799377,29.11086845,29.67843437,29.68066597,28.38936615,27.24142265,25.82154846,25.13340759,25.6271801,26.52716064,27.70885468,28.38012886
NW,NWS86,Clerke anchorage dropoff 2.1,-17.2927,119.3781,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS87,Clerke Anchorage Dropoff 2.2,-17.2843,119.3769,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS88,Clerke anchorage dropoff 2.3,-17.288,119.3775,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS89,Blue lagoon,-17.25302,119.36037,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS9,Spur and Groove Reef,-11.9706,123.33694,15.94999964,2.369999947,28.40088781,1.114160786,29.41734123,29.26845741,29.16328049,29.13844109,28.64694786,27.71505356,26.6886673,26.43628502,27.15658951,28.44562912,29.41487122,29.31908989
NW,NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS91,Clerke NE C14,-17.28312,119.37301,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS92,Clerke Reef Aquarium,-17.28321,119.37053,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS93,Clerke west lagoon C26,-17.29772,119.3423,6.839999847,2.779999938,27.68549426,1.626992432,29.1576767,29.1149559,29.66275215,29.66982079,28.36655235,27.22561073,25.805439,25.11174393,25.60101318,26.4860096,27.67382622,28.35053062
NW,NWS94,Clerke west C12,-17.30364,119.33673,6.639999852,2.869999936,27.67173529,1.633578339,29.14967728,29.12245941,29.66103363,29.65822792,28.35027313,27.21623993,25.78577614,25.09204483,25.57663536,26.46497154,27.65121269,28.33227158
NW,NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,6.839999847,2.839999937,27.67829307,1.636776196,29.1633358,29.12638855,29.67575073,29.65915489,28.35406685,27.21903419,25.78255463,25.09033203,25.57571983,26.48221588,27.66714668,28.34381676
NW,NWS96,South Lagoon bommie C21,-17.31882,119.3605,6.839999847,2.839999937,27.67829307,1.636776196,29.1633358,29.12638855,29.67575073,29.65915489,28.35406685,27.21903419,25.78255463,25.09033203,25.57571983,26.48221588,27.66714668,28.34381676
NW,NWS97,Clerke south lagoon C25,-17.3155,119.3675,6.839999847,2.839999937,27.67829307,1.636776196,29.1633358,29.12638855,29.67575073,29.65915489,28.35406685,27.21903419,25.78255463,25.09033203,25.57571983,26.48221588,27.66714668,28.34381676
NW,NWS98,Clerke lagoon east C20,-17.30694,119.37064,6.839999847,2.839999937,27.67829307,1.636776196,29.1633358,29.12638855,29.67575073,29.65915489,28.35406685,27.21903419,25.78255463,25.09033203,25.57571983,26.48221588,27.66714668,28.34381676
NW,NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,8.169999817,2.299999949,27.96941169,1.982886796,29.71342468,29.72018051,29.95991516,29.98856354,28.83347321,27.12338448,25.14650726,24.59808922,25.55601501,27.1709156,28.72245598,29.10001564
NW,WA84,Rippy channel  Cape Leveque,-16.43131,123.08899,8.169999817,2.299999949,27.96941169,1.982886796,29.71342468,29.72018051,29.95991516,29.98856354,28.83347321,27.12338448,25.14650726,24.59808922,25.55601501,27.1709156,28.72245598,29.10001564
NW,WA85,Bardi Hole2  Cape Leveque,-16.430728,123.068522,8.169999817,2.299999949,27.96941169,1.982886796,29.71342468,29.72018051,29.95991516,29.98856354,28.83347321,27.12338448,25.14650726,24.59808922,25.55601501,27.1709156,28.72245598,29.10001564
NW,WA86,Gundanin Headland,-16.419257,123.033795,7.849999825,2.349999947,27.9619991,1.975263313,29.69027328,29.69179916,29.95441818,29.98186302,28.82507515,27.12856674,25.15613937,24.59614182,25.55155945,27.17409134,28.71175766,29.082304
NW,WA87,One tree reef S,-16.39654,123.03509,6.919999845,2.339999948,27.96984116,1.928749252,29.62864494,29.64983749,29.91210175,29.97140694,28.90115738,27.23871231,25.25919533,24.6776619,25.58083916,27.13803482,28.65893936,29.02156258
