"site_code","pre_post","longitude","latitude","cluster","site_name","Mean_SST_cl","SD_SST_cl","npp_mean","npp_min","npp_max","npp_sd","npp_interann_sd","npp_flag","wave_mean","wave_sd","wave_interann_sd","land_area_20km","reef_area_20km","pop2015_20km","depth","MMM","maxDHW","maxSSTA","Year_Pre","Year_Post","interval","clust.prepost"
"NMP27","Post",113.7404,-23.13496,3,"Coral Bay Offshore",24.1245664,1.847199419,1724.519245,1199.581372,2198.89237,193.665246,280.8758984,1,19.41615127,5.882270419,2.048886153,260.6213588,40.5,286,12.25,26.7696209,0,2.66999994,2012,2017,5,"Post_3"
"NMP27","Pre",113.7404,-23.13496,3,"Coral Bay Offshore",24.1245664,1.847199419,1724.519245,1199.581372,2198.89237,193.665246,280.8758984,1,19.41615127,5.882270419,2.048886153,260.6213588,40.5,286,12.5,26.7696209,0,0,2012,2017,5,"Pre_3"
"NMP6","Post",113.75875,-23.16108,3,"Monck Head Outer",24.07359584,1.840379556,1724.519245,1199.581372,2198.89237,193.665246,280.8758984,2,17.96217474,5.52659537,1.913034493,687.84036,40.75,288,3.05,26.69993591,0,2.619999941,2012,2018.1,6.1,"Post_3"
"NMP6","Pre",113.75875,-23.16108,3,"Monck Head Outer",24.07359584,1.840379556,1724.519245,1199.581372,2198.89237,193.665246,280.8758984,2,17.96217474,5.52659537,1.913034493,687.84036,40.75,288,2.5,26.69993591,0,0,2012,2018.1,6.1,"Pre_3"
"NMP9","Post",113.76158,-23.12627,3,"Bills Bay 1",24.11945502,1.847096814,1876.691976,1430.183333,2519.914164,241.520576,301.8657144,2,14.40990746,4.738977451,1.558434388,647.5848743,43.75,288,3.03333333333333,26.75812721,0,2.68999994,2012,2017,5,"Post_3"
"NMP9","Pre",113.76158,-23.12627,3,"Bills Bay 1",24.11945502,1.847096814,1876.691976,1430.183333,2519.914164,241.520576,301.8657144,2,14.40990746,4.738977451,1.558434388,647.5848743,43.75,288,3.1,26.75812721,0,0,2012,2017,5,"Pre_3"
"NWS10","Post",123.32136,-11.97452,7,"Rogaa Bommie",28.40088781,1.114160786,1737.319492,749.5750122,2604.242833,386.6340021,158.8618354,0,13.95294191,5.866758529,1.42177353,0,77.25,0,11.5,29.41734123,15.94999964,2.369999947,2013,2019,6,"Post_7"
"NWS10","Pre",123.32136,-11.97452,7,"Rogaa Bommie",28.40088781,1.114160786,1737.319492,749.5750122,2604.242833,386.6340021,158.8618354,0,13.95294191,5.866758529,1.42177353,0,77.25,0,11.5,29.41734123,0,0,2013,2019,6,"Pre_7"
"NWS100","Post",119.37575,-17.29965,6,"Clerke east reef top C28",27.69127162,1.629373344,723.8672212,502.4603922,1224.85097,209.4464348,58.46504853,1,8.911812465,2.960841865,1.059117527,0.408376679,64,0,1.75,29.67437172,6.899999846,2.749999939,2013,2018,5,"Post_6"
"NWS100","Pre",119.37575,-17.29965,6,"Clerke east reef top C28",27.69127162,1.629373344,723.8672212,502.4603922,1224.85097,209.4464348,58.46504853,1,8.911812465,2.960841865,1.059117527,0.408376679,64,0,1.75,29.67437172,0,0,2013,2018,5,"Pre_6"
"NWS101","Post",119.38393,-17.35516,6,"Clerke Reef - BnB",27.66717466,1.644299541,728.9065276,503.1177272,1243.777271,210.837449,58.46168422,1,8.717504138,2.898027243,1.03818331,0.408376679,64,0,6.25,29.68076134,6.939999845,2.919999935,2013,2018,5,"Post_6"
"NWS101","Pre",119.38393,-17.35516,6,"Clerke Reef - BnB",27.66717466,1.644299541,728.9065276,503.1177272,1243.777271,210.837449,58.46168422,1,8.717504138,2.898027243,1.03818331,0.408376679,64,0,6.25,29.68076134,0,0,2013,2018,5,"Pre_6"
"NWS11","Post",123.33523,-11.98059,5,"Hibernia Lagoon SW",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,2.75,29.41734123,15.94999964,2.369999947,2013,2019,6,"Post_5"
"NWS11","Pre",123.33523,-11.98059,5,"Hibernia Lagoon SW",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,2.75,29.41734123,0,0,2013,2019,6,"Pre_5"
"NWS12","Post",123.33757,-11.97626,5,"Hibernia Lagoon NW",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,4.5,29.41734123,15.94999964,2.369999947,2013,2019,6,"Post_5"
"NWS12","Pre",123.33757,-11.97626,5,"Hibernia Lagoon NW",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,5.5,29.41734123,0,0,2013,2019,6,"Pre_5"
"NWS13","Post",123.3271,-11.9834,7,"Golden Sleeper Corner",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,8,29.41734123,15.94999964,2.369999947,2013,2019,6,"Post_7"
"NWS13","Pre",123.3271,-11.9834,7,"Golden Sleeper Corner",28.40088781,1.114160786,1141.741996,628.4476708,1756.922081,272.48673,97.98739987,1,13.67891054,5.783206694,1.401453677,0,77.25,0,7.7,29.41734123,0,0,2013,2019,6,"Pre_7"
"NWS14","Post",123.00392,-12.217,5,"Surge Crest East",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,3.5,29.44476509,13.5999997,2.289999949,2013,2019,6,"Post_5"
"NWS14","Pre",123.00392,-12.217,5,"Surge Crest East",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,4,29.44476509,0,0,2013,2019,6,"Pre_5"
"NWS15","Post",123.00575,-12.2159,5,"Surge Crest West",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,2.75,29.44476509,13.5999997,2.289999949,2013,2018,5,"Post_5"
"NWS15","Pre",123.00575,-12.2159,5,"Surge Crest West",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,2.75,29.44476509,0,0,2013,2018,5,"Pre_5"
"NWS16","Post",122.98389,-12.23963,5,"Guardian Reef",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,4.5,29.45423889,13.5999997,2.279999949,2013,2018,5,"Post_5"
"NWS16","Pre",122.98389,-12.23963,5,"Guardian Reef",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,6.5,29.45423889,0,0,2013,2018,5,"Pre_5"
"NWS17","Post",122.99063,-12.24179,5,"Turtle Patch",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,4.25,29.45423889,13.5999997,2.279999949,2013,2018,5,"Post_5"
"NWS17","Pre",122.99063,-12.24179,5,"Turtle Patch",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,3.5,29.45423889,0,0,2013,2018,5,"Pre_5"
"NWS18","Post",122.98493,-12.24122,5,"Busy Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,4,29.4504406778571,13.6214282707143,2.28428566328571,2013,2018,5,"Post_5"
"NWS18","Pre",122.98493,-12.24122,5,"Busy Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,5,29.4504406778571,0,0,2013,2018,5,"Pre_5"
"NWS19","Post",122.98329,-12.24054,5,"Grand Oculis Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,4.5,29.4504406778571,13.6214282707143,2.28428566328571,2013,2019,6,"Post_5"
"NWS19","Pre",122.98329,-12.24054,5,"Grand Oculis Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,5,29.4504406778571,0,0,2013,2019,6,"Pre_5"
"NWS20","Post",123.00182,-12.24414,5,"Flat's Edge",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,2,29.44476509,13.5999997,2.289999949,2013,2018,5,"Post_5"
"NWS20","Pre",123.00182,-12.24414,5,"Flat's Edge",28.39436054,1.138449574,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,3,29.44476509,0,0,2013,2018,5,"Pre_5"
"NWS21","Post",122.99881,-12.24405,5,"Hemiplage Bommie",28.40063477,1.139673876,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,4,29.45423889,13.5999997,2.279999949,2013,2018,5,"Post_5"
"NWS21","Pre",122.99881,-12.24405,5,"Hemiplage Bommie",28.40063477,1.139673876,1002.576945,734.5563558,1379.798741,172.8525319,68.84402209,2,14.84333247,5.983479727,1.537292248,2.298197619,110.5,0,4.5,29.45423889,0,0,2013,2018,5,"Pre_5"
"NWS22","Post",122.9864,-12.24109,5,"Dotty Reef",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,4.75,29.4504406778571,13.6214282707143,2.28428566328571,2013,2018,5,"Post_5"
"NWS22","Pre",122.9864,-12.24109,5,"Dotty Reef",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,4.75,29.4504406778571,0,0,2013,2018,5,"Pre_5"
"NWS23","Post",122.99001,-12.23384,5,"Kuhlii Bommie",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,3.5,29.45423889,13.5999997,2.279999949,2013,2018,5,"Post_5"
"NWS23","Pre",122.99001,-12.23384,5,"Kuhlii Bommie",28.40063477,1.139673876,988.45822,705.4917908,1339.863554,165.8899613,70.54717867,1,15.26410838,6.137437282,1.582676164,2.298197619,110.5,0,4.25,29.45423889,0,0,2013,2018,5,"Pre_5"
"NWS24","Post",122.98531,-12.24264,5,"Reel Lost Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,5.25,29.4504406778571,13.6214282707143,2.28428566328571,2013,2018,5,"Post_5"
"NWS24","Pre",122.98531,-12.24264,5,"Reel Lost Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,6,29.4504406778571,0,0,2013,2018,5,"Pre_5"
"NWS25","Post",122.98643,-12.23989,5,"Eviota Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,5,29.4504406778571,13.6214282707143,2.28428566328571,2013,2019,6,"Post_5"
"NWS25","Pre",122.98643,-12.23989,5,"Eviota Bommie",28.3982192585714,1.13887572728571,976.895491628571,708.2966861,1337.89369114286,168.515624614286,68.4212455242857,1.28571428571429,15.0583090642857,6.07144791657143,1.55981856714286,2.298197619,110.5,0,5,29.4504406778571,0,0,2013,2019,6,"Pre_5"
"NWS26","Post",121.99474,-13.62389,2,"Seringapatam North",28.44104274,1.214204089,626.3612314,417.9203356,980.4480828,163.766329,63.94409308,1,13.13228702,4.939202992,1.481038294,0,38.75,0,7,29.66703987,16.73999963,2.409999946,2013,2018,5,"Post_2"
"NWS26","Pre",121.99474,-13.62389,2,"Seringapatam North",28.44104274,1.214204089,626.3612314,417.9203356,980.4480828,163.766329,63.94409308,1,13.13228702,4.939202992,1.481038294,0,38.75,0,7.5,29.66703987,0,0,2013,2018,5,"Pre_2"
