survey_id,site_code,site_name,latitude,longitude,survey_date,program,database,is_NESP_pre.post,survey_year
912352011,NWS31,Napoleon Reef,-14.14383,121.95693,23/12/2018,RLS,Squidle+,Post,2018
912343771,NWS32,Goby Heaven,-14.10934,121.96473,8/9/2013,RLS,Squidle+,Pre,2013
912343798,NWS32,Goby Heaven,-14.10934,121.96473,8/9/2013,RLS,Squidle+,Pre,2013
912352078,NWS32,Goby Heaven,-14.10934,121.96473,22/12/2018,RLS,Squidle+,Post,2018
912352108,NWS32,Goby Heaven,-14.10934,121.96473,22/12/2018,RLS,Squidle+,Post,2018
912343772,NWS33,NE Passage,-14.05597,121.95847,9/9/2013,RLS,Squidle+,Pre,2013
912343799,NWS33,NE Passage,-14.05597,121.95847,9/9/2013,RLS,Squidle+,Pre,2013
912351988,NWS33,NE Passage,-14.05597,121.95847,20/12/2018,RLS,Squidle+,Post,2018
912351989,NWS33,NE Passage,-14.05597,121.95847,20/12/2018,RLS,Squidle+,Post,2018
912343773,NWS34,Table Tip,-14.06257,121.9653,9/9/2013,RLS,Squidle+,Pre,2013
912343800,NWS34,Table Tip,-14.06257,121.9653,9/9/2013,RLS,Squidle+,Pre,2013
912352073,NWS34,Table Tip,-14.06257,121.9653,20/12/2018,RLS,Squidle+,Post,2018
912352074,NWS34,Table Tip,-14.06257,121.9653,20/12/2018,RLS,Squidle+,Post,2018
912343774,NWS35,Ian's Anchorage,-14.0717,121.95083,9/9/2013,RLS,Squidle+,Pre,2013
912343801,NWS35,Ian's Anchorage,-14.0717,121.95083,9/9/2013,RLS,Squidle+,Pre,2013
912352075,NWS35,Ian's Anchorage,-14.0717,121.95083,21/12/2018,RLS,Squidle+,Post,2018
912352105,NWS35,Ian's Anchorage,-14.0717,121.95083,21/12/2018,RLS,Squidle+,Post,2018
912343775,NWS36,Fungiid Fields,-14.0747,121.78767,10/9/2013,RLS,Squidle+,Pre,2013
912343802,NWS36,Fungiid Fields,-14.0747,121.78767,10/9/2013,RLS,Squidle+,Pre,2013
912352000,NWS36,Fungiid Fields,-14.0747,121.78767,23/12/2018,RLS,Squidle+,Post,2018
912352001,NWS36,Fungiid Fields,-14.0747,121.78767,23/12/2018,RLS,Squidle+,Post,2018
912343776,NWS37,Stake Edge,-14.0453,121.78072,10/9/2013,RLS,Squidle+,Pre,2013
912343803,NWS37,Stake Edge,-14.0453,121.78072,10/9/2013,RLS,Squidle+,Pre,2013
912352060,NWS37,Stake Edge,-14.0453,121.78072,24/12/2018,RLS,Squidle+,Post,2018
912352061,NWS37,Stake Edge,-14.0453,121.78072,24/12/2018,RLS,Squidle+,Post,2018
912343777,NWS38,Chaetodontoides,-14.06866,121.77651,10/9/2013,RLS,Squidle+,Pre,2013
912343804,NWS38,Chaetodontoides,-14.06866,121.77651,10/9/2013,RLS,Squidle+,Pre,2013
912352079,NWS38,Chaetodontoides,-14.06866,121.77651,23/12/2018,RLS,Squidle+,Post,2018
912352109,NWS38,Chaetodontoides,-14.06866,121.77651,23/12/2018,RLS,Squidle+,Post,2018
912343778,NWS39,Odonus Dropoff,-14.0828,121.74816,11/9/2013,RLS,Squidle+,Pre,2013
912343805,NWS39,Odonus Dropoff,-14.0828,121.74816,11/9/2013,RLS,Squidle+,Pre,2013
912352004,NWS39,Odonus Dropoff,-14.0828,121.74816,24/12/2018,RLS,Squidle+,Post,2018
912352005,NWS39,Odonus Dropoff,-14.0828,121.74816,24/12/2018,RLS,Squidle+,Post,2018
912343783,NWS4,Titan Reef,-11.969,123.3794,1/9/2013,RLS,Squidle+,Pre,2013
912343809,NWS4,Titan Reef,-11.969,123.3794,1/9/2013,RLS,Squidle+,Pre,2013
912352038,NWS4,Titan Reef,-11.969,123.3794,4/1/2019,RLS,Squidle+,Post,2019
912352039,NWS4,Titan Reef,-11.969,123.3794,4/1/2019,RLS,Squidle+,Post,2019
912343779,NWS40,Stern Trawler Reef,-14.0785,121.742,11/9/2013,RLS,Squidle+,Pre,2013
912343806,NWS40,Stern Trawler Reef,-14.0785,121.742,11/9/2013,RLS,Squidle+,Pre,2013
912343819,NWS40,Stern Trawler Reef,-14.0785,121.742,11/9/2013,RLS,Squidle+,Pre,2013
912352080,NWS40,Stern Trawler Reef,-14.0785,121.742,24/12/2018,RLS,Squidle+,Post,2018
912352110,NWS40,Stern Trawler Reef,-14.0785,121.742,24/12/2018,RLS,Squidle+,Post,2018
912343780,NWS41,Dead West,-14.10823,121.72068,11/9/2013,RLS,Squidle+,Pre,2013
912343807,NWS41,Dead West,-14.10823,121.72068,11/9/2013,RLS,Squidle+,Pre,2013
912352002,NWS41,Dead West,-14.10823,121.72068,24/12/2018,RLS,Squidle+,Post,2018
912352003,NWS41,Dead West,-14.10823,121.72068,24/12/2018,RLS,Squidle+,Post,2018
912343751,NWS5,Hibernia Lagoon SE,-11.97961,123.38074,1/9/2013,RLS,Squidle+,Pre,2013
912343752,NWS5,Hibernia Lagoon SE,-11.97961,123.38074,1/9/2013,RLS,Squidle+,Pre,2013
912352128,NWS5,Hibernia Lagoon SE,-11.97961,123.38074,4/1/2019,RLS,Squidle+,Post,2019
912344169,NWS50,Imperieuse SE lagoon,-17.6101,118.97,21/9/2013,RLS,Squidle+,Pre,2013
912344170,NWS50,Imperieuse SE lagoon,-17.6101,118.97,21/9/2013,RLS,Squidle+,Pre,2013
912351967,NWS50,Imperieuse SE lagoon,-17.6101,118.97,23/11/2018,RLS,Squidle+,Post,2018
912351968,NWS50,Imperieuse SE lagoon,-17.6101,118.97,23/11/2018,RLS,Squidle+,Post,2018
912344171,NWS51,Imperieuse West Lagoon,-17.6089,118.96364,21/9/2013,RLS,Squidle+,Pre,2013
912351969,NWS51,Imperieuse West Lagoon,-17.6089,118.96364,23/11/2018,RLS,Squidle+,Post,2018
912351970,NWS51,Imperieuse West Lagoon,-17.6089,118.96364,23/11/2018,RLS,Squidle+,Post,2018
912344175,NWS53,Imperieuse SE reef top,-17.579,118.96872,22/9/2013,RLS,Squidle+,Pre,2013
912344176,NWS53,Imperieuse SE reef top,-17.579,118.96872,22/9/2013,RLS,Squidle+,Pre,2013
912351928,NWS53,Imperieuse SE reef top,-17.579,118.96872,26/11/2018,RLS,Squidle+,Post,2018
912351929,NWS53,Imperieuse SE reef top,-17.579,118.96872,26/11/2018,RLS,Squidle+,Post,2018
912344177,NWS54,Imperieuse east lagoon,-17.5804,118.9369,22/9/2013,RLS,Squidle+,Pre,2013
912344178,NWS54,Imperieuse east lagoon,-17.5804,118.9369,22/9/2013,RLS,Squidle+,Pre,2013
912351918,NWS54,Imperieuse east lagoon,-17.5804,118.9369,24/11/2018,RLS,Squidle+,Post,2018
912351919,NWS54,Imperieuse east lagoon,-17.5804,118.9369,24/11/2018,RLS,Squidle+,Post,2018
912344179,NWS55,Imperieuse East,-17.56991,118.97193,22/9/2013,RLS,Squidle+,Pre,2013
912344180,NWS55,Imperieuse East,-17.56991,118.97193,22/9/2013,RLS,Squidle+,Pre,2013
912351971,NWS55,Imperieuse East,-17.56991,118.97193,24/11/2018,RLS,Squidle+,Post,2018
912351972,NWS55,Imperieuse East,-17.56991,118.97193,24/11/2018,RLS,Squidle+,Post,2018
912344181,NWS56,Imperieuse Reef Rage,-17.6102,118.9747,22/9/2013,RLS,Squidle+,Pre,2013
912344182,NWS56,Imperieuse Reef Rage,-17.6102,118.9747,22/9/2013,RLS,Squidle+,Pre,2013
912351916,NWS56,Imperieuse Reef Rage,-17.6102,118.9747,23/11/2018,RLS,Squidle+,Post,2018
912351917,NWS56,Imperieuse Reef Rage,-17.6102,118.9747,23/11/2018,RLS,Squidle+,Post,2018
912344183,NWS57,Imperieuse edge,-17.548,118.9737,23/9/2013,RLS,Squidle+,Pre,2013
912351973,NWS57,Imperieuse edge,-17.548,118.9737,25/11/2018,RLS,Squidle+,Post,2018
912351974,NWS57,Imperieuse edge,-17.548,118.9737,25/11/2018,RLS,Squidle+,Post,2018
912344184,NWS58,Rowley Shoals 3,-17.5531,118.9738,23/9/2013,RLS,Squidle+,Pre,2013
912351951,NWS58,Rowley Shoals 3,-17.5531,118.9738,24/11/2018,RLS,Squidle+,Post,2018
912351952,NWS58,Rowley Shoals 3,-17.5531,118.9738,24/11/2018,RLS,Squidle+,Post,2018
912344185,NWS59,Imperieuse lagoon bommie,-17.54732,118.9668,23/9/2013,RLS,Squidle+,Pre,2013
912344186,NWS59,Imperieuse lagoon bommie,-17.54732,118.9668,23/9/2013,RLS,Squidle+,Pre,2013
912351926,NWS59,Imperieuse lagoon bommie,-17.54732,118.9668,26/11/2018,RLS,Squidle+,Post,2018
912351927,NWS59,Imperieuse lagoon bommie,-17.54732,118.9668,26/11/2018,RLS,Squidle+,Post,2018
912343753,NWS6,Hibernia Lagoon SE2,-11.97448,123.38116,1/9/2013,RLS,Squidle+,Pre,2013
912343754,NWS6,Hibernia Lagoon SE2,-11.97448,123.38116,1/9/2013,RLS,Squidle+,Pre,2013
912352097,NWS6,Hibernia Lagoon SE2,-11.97448,123.38116,4/1/2019,RLS,Squidle+,Post,2019
912352129,NWS6,Hibernia Lagoon SE2,-11.97448,123.38116,4/1/2019,RLS,Squidle+,Post,2019
912344187,NWS60,Imperieuse 14,-17.54749,118.96884,23/9/2013,RLS,Squidle+,Pre,2013
912344188,NWS60,Imperieuse 14,-17.54749,118.96884,23/9/2013,RLS,Squidle+,Pre,2013
912351975,NWS60,Imperieuse 14,-17.54749,118.96884,25/11/2018,RLS,Squidle+,Post,2018
912351976,NWS60,Imperieuse 14,-17.54749,118.96884,25/11/2018,RLS,Squidle+,Post,2018
912344189,NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,23/9/2013,RLS,Squidle+,Pre,2013
912344190,NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,23/9/2013,RLS,Squidle+,Pre,2013
912351914,NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,23/11/2018,RLS,Squidle+,Post,2018
912351915,NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,23/11/2018,RLS,Squidle+,Post,2018
912344191,NWS62,Imperieuse anchorage,-17.50713,118.96635,24/9/2013,RLS,Squidle+,Pre,2013
912351925,NWS62,Imperieuse anchorage,-17.50713,118.96635,25/11/2018,RLS,Squidle+,Post,2018
912344192,NWS63,Imperieuse north,-17.50218,118.96276,24/9/2013,RLS,Squidle+,Pre,2013
912344193,NWS63,Imperieuse north,-17.50218,118.96276,24/9/2013,RLS,Squidle+,Pre,2013
912351922,NWS63,Imperieuse north,-17.50218,118.96276,25/11/2018,RLS,Squidle+,Post,2018
912351923,NWS63,Imperieuse north,-17.50218,118.96276,25/11/2018,RLS,Squidle+,Post,2018
912344194,NWS64,Imperieuse north lagoon,-17.56045,118.94214,24/9/2013,RLS,Squidle+,Pre,2013
912344195,NWS64,Imperieuse north lagoon,-17.56045,118.94214,24/9/2013,RLS,Squidle+,Pre,2013
912351920,NWS64,Imperieuse north lagoon,-17.56045,118.94214,24/11/2018,RLS,Squidle+,Post,2018
912351921,NWS64,Imperieuse north lagoon,-17.56045,118.94214,24/11/2018,RLS,Squidle+,Post,2018
912344199,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,25/9/2013,RLS,Squidle+,Pre,2013
912344200,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,25/9/2013,RLS,Squidle+,Pre,2013
912344198,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,26/9/2013,RLS,Squidle+,Pre,2013
912351934,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,13/11/2018,RLS,Squidle+,Post,2018
912351935,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,13/11/2018,RLS,Squidle+,Post,2018
912351936,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,15/11/2018,RLS,Squidle+,Post,2018
912344201,NWS67,Mermaid anchorage bommie,-17.07374,119.6455,26/9/2013,RLS,Squidle+,Pre,2013
912344202,NWS67,Mermaid anchorage bommie,-17.07374,119.6455,26/9/2013,RLS,Squidle+,Pre,2013
912351955,NWS67,Mermaid anchorage bommie,-17.07374,119.6455,14/11/2018,RLS,Squidle+,Post,2018
912351956,NWS67,Mermaid anchorage bommie,-17.07374,119.6455,14/11/2018,RLS,Squidle+,Post,2018
912344203,NWS68,Mermaid S channel entrance,-17.06263,119.64696,26/9/2013,RLS,Squidle+,Pre,2013
912344204,NWS68,Mermaid S channel entrance,-17.06263,119.64696,26/9/2013,RLS,Squidle+,Pre,2013
912351937,NWS68,Mermaid S channel entrance,-17.06263,119.64696,15/11/2018,RLS,Squidle+,Post,2018
912351938,NWS68,Mermaid S channel entrance,-17.06263,119.64696,15/11/2018,RLS,Squidle+,Post,2018
912344205,NWS69,Mermaid anchorage dropoff 1.1,-17.0658,119.6494,27/9/2013,RLS,Squidle+,Pre,2013
912344206,NWS69,Mermaid anchorage dropoff 1.1,-17.0658,119.6494,27/9/2013,RLS,Squidle+,Pre,2013
912351884,NWS69,Mermaid anchorage dropoff 1.1,-17.0658,119.6494,14/11/2018,RLS,Squidle+,Post,2018
912351885,NWS69,Mermaid anchorage dropoff 1.1,-17.0658,119.6494,14/11/2018,RLS,Squidle+,Post,2018
912343784,NWS7,Big Fish Gulch,-11.9671,123.3586,1/9/2013,RLS,Squidle+,Pre,2013
912343810,NWS7,Big Fish Gulch,-11.9671,123.3586,1/9/2013,RLS,Squidle+,Pre,2013
912352095,NWS7,Big Fish Gulch,-11.9671,123.3586,3/1/2019,RLS,Squidle+,Post,2019
912352127,NWS7,Big Fish Gulch,-11.9671,123.3586,3/1/2019,RLS,Squidle+,Post,2019
912344209,NWS71,Mermaid S bommie,-17.15365,119.6311,27/9/2013,RLS,Squidle+,Pre,2013
912344210,NWS71,Mermaid S bommie,-17.15365,119.6311,27/9/2013,RLS,Squidle+,Pre,2013
912351886,NWS71,Mermaid S bommie,-17.15365,119.6311,15/11/2018,RLS,Squidle+,Post,2018
912351887,NWS71,Mermaid S bommie,-17.15365,119.6311,15/11/2018,RLS,Squidle+,Post,2018
912344212,NWS72,Mermaid Reef Lagoon Dragon,-17.0754,119.64617,27/9/2013,RLS,Squidle+,Pre,2013
912351888,NWS72,Mermaid Reef Lagoon Dragon,-17.0754,119.64617,15/11/2018,RLS,Squidle+,Post,2018
912351889,NWS72,Mermaid Reef Lagoon Dragon,-17.0754,119.64617,15/11/2018,RLS,Squidle+,Post,2018
912344213,NWS73,Mermaid channel mid bank,-17.06644,119.64167,28/9/2013,RLS,Squidle+,Pre,2013
912344214,NWS73,Mermaid channel mid bank,-17.06644,119.64167,28/9/2013,RLS,Squidle+,Pre,2013
912351953,NWS73,Mermaid channel mid bank,-17.06644,119.64167,14/11/2018,RLS,Squidle+,Post,2018
912351954,NWS73,Mermaid channel mid bank,-17.06644,119.64167,14/11/2018,RLS,Squidle+,Post,2018
912344215,NWS74,Mermaid Lagoon Reef Dragon Escape,-17.06983,119.64367,28/9/2013,RLS,Squidle+,Pre,2013
912344216,NWS74,Mermaid Lagoon Reef Dragon Escape,-17.06983,119.64367,28/9/2013,RLS,Squidle+,Pre,2013
912351930,NWS74,Mermaid Lagoon Reef Dragon Escape,-17.06983,119.64367,12/11/2018,RLS,Squidle+,Post,2018
912351931,NWS74,Mermaid Lagoon Reef Dragon Escape,-17.06983,119.64367,12/11/2018,RLS,Squidle+,Post,2018
912344217,NWS75,Mermaid west lagoon,-17.08687,119.6148,28/9/2013,RLS,Squidle+,Pre,2013
912344218,NWS75,Mermaid west lagoon,-17.08687,119.6148,28/9/2013,RLS,Squidle+,Pre,2013
912351957,NWS75,Mermaid west lagoon,-17.08687,119.6148,16/11/2018,RLS,Squidle+,Post,2018
912351958,NWS75,Mermaid west lagoon,-17.08687,119.6148,16/11/2018,RLS,Squidle+,Post,2018
912344219,NWS76,Mermaid central bommie,-17.11469,119.63474,28/9/2013,RLS,Squidle+,Pre,2013
912344220,NWS76,Mermaid central bommie,-17.11469,119.63474,28/9/2013,RLS,Squidle+,Pre,2013
912351882,NWS76,Mermaid central bommie,-17.11469,119.63474,13/11/2018,RLS,Squidle+,Post,2018
912351883,NWS76,Mermaid central bommie,-17.11469,119.63474,13/11/2018,RLS,Squidle+,Post,2018
912344221,NWS77,Mermaid Reef Cod Hole,-17.06202,119.64815,29/9/2013,RLS,Squidle+,Pre,2013
912344222,NWS77,Mermaid Reef Cod Hole,-17.06202,119.64815,29/9/2013,RLS,Squidle+,Pre,2013
912351895,NWS77,Mermaid Reef Cod Hole,-17.06202,119.64815,17/11/2018,RLS,Squidle+,Post,2018
912344223,NWS78,Mermaid channel bommies,-17.0666,119.64027,29/9/2013,RLS,Squidle+,Pre,2013
912344224,NWS78,Mermaid channel bommies,-17.0666,119.64027,29/9/2013,RLS,Squidle+,Pre,2013
912351890,NWS78,Mermaid channel bommies,-17.0666,119.64027,14/11/2018,RLS,Squidle+,Post,2018
912344225,NWS79,Mermaid dropoff 1.2,-17.0721,119.6533,29/9/2013,RLS,Squidle+,Pre,2013
912344226,NWS79,Mermaid dropoff 1.2,-17.0721,119.6533,29/9/2013,RLS,Squidle+,Pre,2013
912351878,NWS79,Mermaid dropoff 1.2,-17.0721,119.6533,12/11/2018,RLS,Squidle+,Post,2018
912351879,NWS79,Mermaid dropoff 1.2,-17.0721,119.6533,12/11/2018,RLS,Squidle+,Post,2018
912343755,NWS8,Hibernia Lagoon South,-11.97908,123.36079,1/9/2013,RLS,Squidle+,Pre,2013
912352094,NWS8,Hibernia Lagoon South,-11.97908,123.36079,3/1/2019,RLS,Squidle+,Post,2019
912352126,NWS8,Hibernia Lagoon South,-11.97908,123.36079,3/1/2019,RLS,Squidle+,Post,2019
912344227,NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,29/9/2013,RLS,Squidle+,Pre,2013
912344228,NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,29/9/2013,RLS,Squidle+,Pre,2013
912351932,NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,13/11/2018,RLS,Squidle+,Post,2018
912351933,NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,13/11/2018,RLS,Squidle+,Post,2018
912344229,NWS81,Mermaid North M1,-17.02767,119.61792,30/9/2013,RLS,Squidle+,Pre,2013
912344230,NWS81,Mermaid North M1,-17.02767,119.61792,30/9/2013,RLS,Squidle+,Pre,2013
912351892,NWS81,Mermaid North M1,-17.02767,119.61792,16/11/2018,RLS,Squidle+,Post,2018
912351893,NWS81,Mermaid North M1,-17.02767,119.61792,16/11/2018,RLS,Squidle+,Post,2018
912344231,NWS82,Mermaid west dropoff M4,-17.0762,119.5962,30/9/2013,RLS,Squidle+,Pre,2013
912344232,NWS82,Mermaid west dropoff M4,-17.0762,119.5962,30/9/2013,RLS,Squidle+,Pre,2013
912351959,NWS82,Mermaid west dropoff M4,-17.0762,119.5962,16/11/2018,RLS,Squidle+,Post,2018
912351960,NWS82,Mermaid west dropoff M4,-17.0762,119.5962,16/11/2018,RLS,Squidle+,Post,2018
912344233,NWS83,Clerke North C1B,-17.24607,119.35201,1/10/2013,RLS,Squidle+,Pre,2013
912344234,NWS83,Clerke North C1B,-17.24607,119.35201,1/10/2013,RLS,Squidle+,Pre,2013
912351947,NWS83,Clerke North C1B,-17.24607,119.35201,21/11/2018,RLS,Squidle+,Post,2018
912351948,NWS83,Clerke North C1B,-17.24607,119.35201,21/11/2018,RLS,Squidle+,Post,2018
912344235,NWS84,Clerke North Point,-17.24612,119.34713,1/10/2013,RLS,Squidle+,Pre,2013
912344236,NWS84,Clerke North Point,-17.24612,119.34713,1/10/2013,RLS,Squidle+,Pre,2013
912351945,NWS84,Clerke North Point,-17.24612,119.34713,21/11/2018,RLS,Squidle+,Post,2018
912351946,NWS84,Clerke North Point,-17.24612,119.34713,21/11/2018,RLS,Squidle+,Post,2018
912344238,NWS86,Clerke anchorage dropoff 2.1,-17.2909,119.35929,1/10/2013,RLS,Squidle+,Pre,2013
912344239,NWS86,Clerke anchorage dropoff 2.1,-17.2909,119.35929,1/10/2013,RLS,Squidle+,Pre,2013
912351900,NWS86,Clerke anchorage dropoff 2.1,-17.2909,119.35929,18/11/2018,RLS,Squidle+,Post,2018
912351901,NWS86,Clerke anchorage dropoff 2.1,-17.2909,119.35929,18/11/2018,RLS,Squidle+,Post,2018
912344240,NWS87,Clerke Anchorage Dropoff 2.2,-17.2843,119.3769,1/10/2013,RLS,Squidle+,Pre,2013
912344241,NWS87,Clerke Anchorage Dropoff 2.2,-17.2843,119.3769,1/10/2013,RLS,Squidle+,Pre,2013
912351966,NWS87,Clerke Anchorage Dropoff 2.2,-17.2843,119.3769,20/11/2018,RLS,Squidle+,Post,2018
912344242,NWS88,Clerke anchorage dropoff 2.3,-17.288,119.3775,1/10/2013,RLS,Squidle+,Pre,2013
912344243,NWS88,Clerke anchorage dropoff 2.3,-17.288,119.3775,1/10/2013,RLS,Squidle+,Pre,2013
912351898,NWS88,Clerke anchorage dropoff 2.3,-17.288,119.3775,18/11/2018,RLS,Squidle+,Post,2018
912351899,NWS88,Clerke anchorage dropoff 2.3,-17.288,119.3775,18/11/2018,RLS,Squidle+,Post,2018
912344244,NWS89,Blue lagoon,-17.25302,119.36037,2/10/2013,RLS,Squidle+,Pre,2013
912351912,NWS89,Blue lagoon,-17.25302,119.36037,21/11/2018,RLS,Squidle+,Post,2018
912351913,NWS89,Blue lagoon,-17.25302,119.36037,21/11/2018,RLS,Squidle+,Post,2018
912343785,NWS9,Spur and Groove Reef,-11.9685,123.3356,2/9/2013,RLS,Squidle+,Pre,2013
912343811,NWS9,Spur and Groove Reef,-11.9685,123.3356,2/9/2013,RLS,Squidle+,Pre,2013
912352028,NWS9,Spur and Groove Reef,-11.9685,123.3356,2/1/2019,RLS,Squidle+,Post,2019
912352029,NWS9,Spur and Groove Reef,-11.9685,123.3356,2/1/2019,RLS,Squidle+,Post,2019
912344245,NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,2/10/2013,RLS,Squidle+,Pre,2013
912344246,NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,2/10/2013,RLS,Squidle+,Pre,2013
912351902,NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,20/11/2018,RLS,Squidle+,Post,2018
912351903,NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,20/11/2018,RLS,Squidle+,Post,2018
912344247,NWS91,Clerke NE C14,-17.28312,119.37301,2/10/2013,RLS,Squidle+,Pre,2013
912344248,NWS91,Clerke NE C14,-17.28312,119.37301,2/10/2013,RLS,Squidle+,Pre,2013
912351896,NWS91,Clerke NE C14,-17.28312,119.37301,17/11/2018,RLS,Squidle+,Post,2018
912351897,NWS91,Clerke NE C14,-17.28312,119.37301,17/11/2018,RLS,Squidle+,Post,2018
912344249,NWS92,Clerke Reef Aquarium,-17.28321,119.37053,2/10/2013,RLS,Squidle+,Pre,2013
912351939,NWS92,Clerke Reef Aquarium,-17.28321,119.37053,17/11/2018,RLS,Squidle+,Post,2018
912351940,NWS92,Clerke Reef Aquarium,-17.28321,119.37053,17/11/2018,RLS,Squidle+,Post,2018
912344250,NWS93,Clerke west lagoon C26,-17.29772,119.3423,2/10/2013,RLS,Squidle+,Pre,2013
912344251,NWS93,Clerke west lagoon C26,-17.29772,119.3423,2/10/2013,RLS,Squidle+,Pre,2013
912351905,NWS93,Clerke west lagoon C26,-17.29772,119.3423,20/11/2018,RLS,Squidle+,Post,2018
912344252,NWS94,Clerke west C12,-17.31065,119.3675,2/10/2013,RLS,Squidle+,Pre,2013
912344253,NWS94,Clerke west C12,-17.31065,119.3675,2/10/2013,RLS,Squidle+,Pre,2013
912351910,NWS94,Clerke west C12,-17.31065,119.3675,21/11/2018,RLS,Squidle+,Post,2018
912344254,NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,3/10/2013,RLS,Squidle+,Pre,2013
912344255,NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,3/10/2013,RLS,Squidle+,Pre,2013
912351906,NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,19/11/2018,RLS,Squidle+,Post,2018
912351907,NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,19/11/2018,RLS,Squidle+,Post,2018
912344257,NWS96,South Lagoon bommie C21,-17.31882,119.3605,3/10/2013,RLS,Squidle+,Pre,2013
912351961,NWS96,South Lagoon bommie C21,-17.31882,119.3605,18/11/2018,RLS,Squidle+,Post,2018
912351962,NWS96,South Lagoon bommie C21,-17.31882,119.3605,18/11/2018,RLS,Squidle+,Post,2018
912344258,NWS97,Clerke south lagoon C25,-17.3155,119.3675,3/10/2013,RLS,Squidle+,Pre,2013
912351963,NWS97,Clerke south lagoon C25,-17.3155,119.3675,18/11/2018,RLS,Squidle+,Post,2018
912351964,NWS97,Clerke south lagoon C25,-17.3155,119.3675,18/11/2018,RLS,Squidle+,Post,2018
912344260,NWS98,Clerke lagoon east C20,-17.30694,119.37064,3/10/2013,RLS,Squidle+,Pre,2013
912344261,NWS98,Clerke lagoon east C20,-17.30694,119.37064,3/10/2013,RLS,Squidle+,Pre,2013
912351943,NWS98,Clerke lagoon east C20,-17.30694,119.37064,19/11/2018,RLS,Squidle+,Post,2018
912351944,NWS98,Clerke lagoon east C20,-17.30694,119.37064,19/11/2018,RLS,Squidle+,Post,2018
912344262,NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,4/10/2013,RLS,Squidle+,Pre,2013
912344263,NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,4/10/2013,RLS,Squidle+,Pre,2013
912351908,NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,19/11/2018,RLS,Squidle+,Post,2018
912351909,NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,19/11/2018,RLS,Squidle+,Post,2018
6002159,WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,11/6/2010,RLS,Squidle+,Pre,2010
6002160,WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,11/6/2010,RLS,Squidle+,Pre,2010
912351977,WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,2/12/2018,RLS,Squidle+,Post,2018
912351978,WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,2/12/2018,RLS,Squidle+,Post,2018
6002158,WA86,Gundanin Headland,-16.41926,123.0338,10/6/2010,RLS,Squidle+,Pre,2010
912351986,WA86,Gundanin Headland,-16.41926,123.0338,13/12/2018,RLS,Squidle+,Post,2018
912351987,WA86,Gundanin Headland,-16.41926,123.0338,13/12/2018,RLS,Squidle+,Post,2018
6002154,WA87,One tree reef S,-16.39654,123.03509,10/6/2010,RLS,Squidle+,Pre,2010
6002155,WA87,One tree reef S,-16.39654,123.03509,10/6/2010,RLS,Squidle+,Pre,2010
6002156,WA87,One tree reef S,-16.39654,123.03509,10/6/2010,RLS,Squidle+,Pre,2010
6002157,WA87,One tree reef S,-16.39654,123.03509,10/6/2010,RLS,Squidle+,Pre,2010
912351981,WA87,One tree reef S,-16.39654,123.03509,2/12/2018,RLS,Squidle+,Post,2018
912351982,WA87,One tree reef S,-16.39654,123.03509,2/12/2018,RLS,Squidle+,Post,2018
